areaid,tsdatetime,month,population,epi.q75,epi.q95,initdate,epiq95_case
alto parana,2017-05-31,5,832464.727157593,12.5982081866859,61.8899319357842,20201001,515.211853027246
alto parana,2017-06-30,6,832464.727157593,4.17025514910212,97.5540067512599,20201001,812.102696133176
alto parana,2017-07-31,7,832464.727157593,25.2447035851705,40.376755168478,20201001,336.12224474836
alto parana,2017-08-31,8,832464.727157593,1.00000003888011,1.9999991339958,20201001,16.6492873339723
alto parana,2017-09-30,9,832464.727157593,2.69048719296911,7.55615341529773,20201001,62.9023119122674
alto parana,2017-10-31,10,832464.727157593,1.88334103507838,85.4227258419218,20201001,711.114061610533
alto parana,2017-11-30,11,832464.727157593,1.44716654763694,49.6215653316744,20201001,413.08202844965
alto parana,2017-12-31,12,832464.727157593,2.3893378308188,6.65186722935679,20201001,55.3744483817504
alto parana,2018-01-31,1,851564.637649536,1.47515121565413,6.35188334218449,20201001,54.0903923667946
alto parana,2018-02-28,2,851564.637649536,3.14032783410657,12.1744018069675,20201001,103.672900633502
alto parana,2018-03-31,3,851564.637649536,7.45910099635168,54.5298431246192,20201001,464.356861015023
alto parana,2018-04-30,4,851564.637649536,2.0655971989897,15.9271204062317,20201001,135.629725175332
alto parana,2018-05-31,5,851564.637649536,12.5982081866859,61.8899319357842,20201001,527.032774630505
alto parana,2018-06-30,6,851564.637649536,4.17025514910212,97.5540067512599,20201001,830.73542410397
alto parana,2018-07-31,7,851564.637649536,25.2447035851705,40.376755168478,20201001,343.83416884509
alto parana,2018-08-31,8,851564.637649536,1.00000003888011,1.9999991339958,20201001,17.0312853784052
alto parana,2018-09-30,9,851564.637649536,2.69048719296911,7.55615341529773,20201001,64.3455304512232
alto parana,2018-10-31,10,851564.637649536,1.88334103507838,85.4227258419218,20201001,727.429725786118
alto parana,2018-11-30,11,851564.637649536,1.44716654763694,49.6215653316744,20201001,422.559703012701
alto parana,2018-12-31,12,851564.637649536,2.3893378308188,6.65186722935679,20201001,56.6449490686004
alto parana,2019-01-31,1,871418.687477112,1.47515121565413,6.35188334218449,20201001,55.3514984505414
alto parana,2019-02-28,2,871418.687477112,3.14032783410657,12.1744018069675,20201001,106.090012434466
alto parana,2019-03-31,3,871418.687477112,7.45910099635168,54.5298431246192,20201001,475.183243239884
alto parana,2019-04-30,4,871418.687477112,2.0655971989897,15.9271204062317,20201001,138.791903596883
alto parana,2019-05-31,5,871418.687477112,12.5982081866859,61.8899319357842,20201001,539.320432555289
alto parana,2019-06-30,6,871418.687477112,4.17025514910212,97.5540067512599,20201001,850.103845213162
alto parana,2019-07-31,7,871418.687477112,25.2447035851705,40.376755168478,20201001,351.850589934998
alto parana,2019-08-31,8,871418.687477112,1.00000003888011,1.9999991339958,20201001,17.4283662030198
alto parana,2019-09-30,9,871418.687477112,2.69048719296911,7.55615341529773,20201001,65.8457329153445
alto parana,2019-10-31,10,871418.687477112,1.88334103507838,85.4227258419218,20201001,744.389596338847
alto parana,2019-11-30,11,871418.687477112,1.44716654763694,49.6215653316744,20201001,432.411593318875
alto parana,2019-12-31,12,871418.687477112,2.3893378308188,6.65186722935679,20201001,57.9656141027811
alto parana,2020-01-31,1,891626.654258728,1.47515121565413,6.35188334218449,20201001,56.635084926337
alto parana,2020-02-29,2,891626.654258728,3.14032783410657,12.1744018069675,20201001,108.550211507479
alto parana,2020-03-31,3,891626.654258728,7.45910099635168,54.5298431246192,20201001,486.202615824575
alto parana,2020-04-30,4,891626.654258728,2.0655971989897,15.9271204062317,20201001,142.010450797843
alto parana,2020-05-31,5,891626.654258728,12.5982081866859,61.8899319357842,20201001,551.827129442037
